image_id,prediction,confidence
test_01759,2,0.9672217965126038
test_01760,4,0.6023543477058411
test_01761,1,0.9869686961174011
test_01762,5,0.9353136420249939
test_01763,5,0.8358619213104248
test_01764,5,0.8382094502449036
test_01765,5,0.6362195014953613
test_01766,1,0.8441829681396484
test_01767,4,0.9701526165008545
test_01768,4,0.46460258960723877
test_01769,1,0.9470412135124207
test_01770,2,0.9953428506851196
test_01771,5,0.9076586961746216
test_01772,2,0.7254984378814697
test_01773,5,0.5983818769454956
test_01774,3,0.9880132675170898
test_01775,1,0.9582869410514832
test_01776,3,0.970379114151001
test_01777,0,0.9848474860191345
test_01778,4,0.6200720071792603
test_01779,3,0.9580104947090149
test_01780,1,0.9482014179229736
test_01781,1,0.9695209860801697
test_01782,5,0.8257190585136414
test_01783,0,0.6054028868675232
test_01784,0,0.5688318610191345
test_01785,3,0.646917462348938
test_01786,2,0.604250967502594
test_01787,0,0.9704737067222595
test_01788,3,0.5695555210113525
test_01789,4,0.8998834490776062
test_01790,2,0.553882896900177
test_01791,0,0.918653666973114
test_01792,5,0.9908417463302612
test_01793,0,0.8734393119812012
test_01794,1,0.9506033658981323
test_01795,1,0.9600321054458618
test_01796,5,0.991465151309967
test_01797,5,0.850562572479248
test_01798,0,0.9507676959037781
test_01799,0,0.9391773343086243
test_01800,4,0.8051935434341431
